"NomeCidade","CodEstadoIBGE","NomeEstado","Regiao","ID_Regiao"
"Tuneiras do Oeste",41,"Paraná","Sul",4
"Tupãssi",41,"Paraná","Sul",4
"Turvo",41,"Paraná","Sul",4
"Ubiratã",41,"Paraná","Sul",4
"Umuarama",41,"Paraná","Sul",4
"União da Vitória",41,"Paraná","Sul",4
"Uniflor",41,"Paraná","Sul",4
"Uraí",41,"Paraná","Sul",4
"Wenceslau Braz",41,"Paraná","Sul",4
"Ventania",41,"Paraná","Sul",4
"Vera Cruz do Oeste",41,"Paraná","Sul",4
"Verê",41,"Paraná","Sul",4
"Alto Paraíso",41,"Paraná","Sul",4
"Doutor Ulysses",41,"Paraná","Sul",4
"Virmond",41,"Paraná","Sul",4
"Vitorino",41,"Paraná","Sul",4
"Xambrê",41,"Paraná","Sul",4
"Abdon Batista",42,"Santa Catarina","Sul",4
"Abelardo Luz",42,"Santa Catarina","Sul",4
"Agrolândia",42,"Santa Catarina","Sul",4
"Agronômica",42,"Santa Catarina","Sul",4
"Água Doce",42,"Santa Catarina","Sul",4
"Águas de Chapecó",42,"Santa Catarina","Sul",4
"Águas Frias",42,"Santa Catarina","Sul",4
"Águas Mornas",42,"Santa Catarina","Sul",4
"Alfredo Wagner",42,"Santa Catarina","Sul",4
"Alto Bela Vista",42,"Santa Catarina","Sul",4
"Anchieta",42,"Santa Catarina","Sul",4
"Angelina",42,"Santa Catarina","Sul",4
"Anita Garibaldi",42,"Santa Catarina","Sul",4
"Anitápolis",42,"Santa Catarina","Sul",4
"Antônio Carlos",42,"Santa Catarina","Sul",4
"Apiúna",42,"Santa Catarina","Sul",4
"Arabutã",42,"Santa Catarina","Sul",4
"Araquari",42,"Santa Catarina","Sul",4
"Araranguá",42,"Santa Catarina","Sul",4
"Armazém",42,"Santa Catarina","Sul",4
"Arroio Trinta",42,"Santa Catarina","Sul",4
"Arvoredo",42,"Santa Catarina","Sul",4
"Ascurra",42,"Santa Catarina","Sul",4
"Atalanta",42,"Santa Catarina","Sul",4
"Aurora",42,"Santa Catarina","Sul",4
"Balneário Arroio do Silva",42,"Santa Catarina","Sul",4
"Balneário Camboriú",42,"Santa Catarina","Sul",4
"Balneário Barra do Sul",42,"Santa Catarina","Sul",4
"Balneário Gaivota",42,"Santa Catarina","Sul",4
"Bandeirante",42,"Santa Catarina","Sul",4
"Barra Bonita",42,"Santa Catarina","Sul",4
"Barra Velha",42,"Santa Catarina","Sul",4
"Bela Vista do Toldo",42,"Santa Catarina","Sul",4
"Belmonte",42,"Santa Catarina","Sul",4
"Benedito Novo",42,"Santa Catarina","Sul",4
"Biguaçu",42,"Santa Catarina","Sul",4
"Blumenau",42,"Santa Catarina","Sul",4
"Bocaina do Sul",42,"Santa Catarina","Sul",4
"Bombinhas",42,"Santa Catarina","Sul",4
"Bom Jardim da Serra",42,"Santa Catarina","Sul",4
"Bom Jesus",42,"Santa Catarina","Sul",4
"Bom Jesus do Oeste",42,"Santa Catarina","Sul",4
"Bom Retiro",42,"Santa Catarina","Sul",4
"Botuverá",42,"Santa Catarina","Sul",4
"Braço do Norte",42,"Santa Catarina","Sul",4
"Braço do Trombudo",42,"Santa Catarina","Sul",4
"Brunópolis",42,"Santa Catarina","Sul",4
"Brusque",42,"Santa Catarina","Sul",4
"Caçador",42,"Santa Catarina","Sul",4
"Caibi",42,"Santa Catarina","Sul",4
"Calmon",42,"Santa Catarina","Sul",4
"Camboriú",42,"Santa Catarina","Sul",4
"Capão Alto",42,"Santa Catarina","Sul",4
"Campo Alegre",42,"Santa Catarina","Sul",4
"Campo Belo do Sul",42,"Santa Catarina","Sul",4
"Campo Erê",42,"Santa Catarina","Sul",4
"Campos Novos",42,"Santa Catarina","Sul",4
"Canelinha",42,"Santa Catarina","Sul",4
"Canoinhas",42,"Santa Catarina","Sul",4
"Capinzal",42,"Santa Catarina","Sul",4
"Capivari de Baixo",42,"Santa Catarina","Sul",4
"Catanduvas",42,"Santa Catarina","Sul",4
"Caxambu do Sul",42,"Santa Catarina","Sul",4
"Celso Ramos",42,"Santa Catarina","Sul",4
"Cerro Negro",42,"Santa Catarina","Sul",4
"Chapadão do Lageado",42,"Santa Catarina","Sul",4
"Chapecó",42,"Santa Catarina","Sul",4
"Cocal do Sul",42,"Santa Catarina","Sul",4
"Concórdia",42,"Santa Catarina","Sul",4
"Cordilheira Alta",42,"Santa Catarina","Sul",4
"Coronel Freitas",42,"Santa Catarina","Sul",4
"Coronel Martins",42,"Santa Catarina","Sul",4
"Corupá",42,"Santa Catarina","Sul",4
"Correia Pinto",42,"Santa Catarina","Sul",4
"Criciúma",42,"Santa Catarina","Sul",4
"Cunha Porã",42,"Santa Catarina","Sul",4
"Cunhataí",42,"Santa Catarina","Sul",4
"Curitibanos",42,"Santa Catarina","Sul",4
"Descanso",42,"Santa Catarina","Sul",4
"Dionísio Cerqueira",42,"Santa Catarina","Sul",4
"Dona Emma",42,"Santa Catarina","Sul",4
"Doutor Pedrinho",42,"Santa Catarina","Sul",4
"Entre Rios",42,"Santa Catarina","Sul",4
"Ermo",42,"Santa Catarina","Sul",4
"Erval Velho",42,"Santa Catarina","Sul",4
"Faxinal dos Guedes",42,"Santa Catarina","Sul",4
"Flor do Sertão",42,"Santa Catarina","Sul",4
"Florianópolis",42,"Santa Catarina","Sul",4
"Formosa do Sul",42,"Santa Catarina","Sul",4
"Forquilhinha",42,"Santa Catarina","Sul",4
"Fraiburgo",42,"Santa Catarina","Sul",4
"Frei Rogério",42,"Santa Catarina","Sul",4
"Galvão",42,"Santa Catarina","Sul",4
"Garopaba",42,"Santa Catarina","Sul",4
"Garuva",42,"Santa Catarina","Sul",4
"Gaspar",42,"Santa Catarina","Sul",4
"Governador Celso Ramos",42,"Santa Catarina","Sul",4
"Grão Pará",42,"Santa Catarina","Sul",4
"Gravatal",42,"Santa Catarina","Sul",4
"Guabiruba",42,"Santa Catarina","Sul",4
"Guaraciaba",42,"Santa Catarina","Sul",4
"Guaramirim",42,"Santa Catarina","Sul",4
"Guarujá do Sul",42,"Santa Catarina","Sul",4
"Guatambú",42,"Santa Catarina","Sul",4
"Herval d'Oeste",42,"Santa Catarina","Sul",4
"Ibiam",42,"Santa Catarina","Sul",4
"Ibicaré",42,"Santa Catarina","Sul",4
"Ibirama",42,"Santa Catarina","Sul",4
"Içara",42,"Santa Catarina","Sul",4
"Ilhota",42,"Santa Catarina","Sul",4
"Imaruí",42,"Santa Catarina","Sul",4
"Imbituba",42,"Santa Catarina","Sul",4
"Imbuia",42,"Santa Catarina","Sul",4
"Indaial",42,"Santa Catarina","Sul",4
"Iomerê",42,"Santa Catarina","Sul",4
"Ipira",42,"Santa Catarina","Sul",4
"Iporã do Oeste",42,"Santa Catarina","Sul",4
"Ipuaçu",42,"Santa Catarina","Sul",4
"Ipumirim",42,"Santa Catarina","Sul",4
"Iraceminha",42,"Santa Catarina","Sul",4
"Irani",42,"Santa Catarina","Sul",4
"Irati",42,"Santa Catarina","Sul",4
"Irineópolis",42,"Santa Catarina","Sul",4
"Itá",42,"Santa Catarina","Sul",4
"Itaiópolis",42,"Santa Catarina","Sul",4
"Itajaí",42,"Santa Catarina","Sul",4
"Itapema",42,"Santa Catarina","Sul",4
"Itapiranga",42,"Santa Catarina","Sul",4
"Itapoá",42,"Santa Catarina","Sul",4
"Ituporanga",42,"Santa Catarina","Sul",4
"Jaborá",42,"Santa Catarina","Sul",4
"Jacinto Machado",42,"Santa Catarina","Sul",4
"Jaguaruna",42,"Santa Catarina","Sul",4
"Jaraguá do Sul",42,"Santa Catarina","Sul",4
"Jardinópolis",42,"Santa Catarina","Sul",4
"Joaçaba",42,"Santa Catarina","Sul",4
"Joinville",42,"Santa Catarina","Sul",4
"José Boiteux",42,"Santa Catarina","Sul",4
"Jupiá",42,"Santa Catarina","Sul",4
"Lacerdópolis",42,"Santa Catarina","Sul",4
"Lages",42,"Santa Catarina","Sul",4
"Laguna",42,"Santa Catarina","Sul",4
"Lajeado Grande",42,"Santa Catarina","Sul",4
"Laurentino",42,"Santa Catarina","Sul",4
"Lauro Müller",42,"Santa Catarina","Sul",4
"Lebon Régis",42,"Santa Catarina","Sul",4
"Leoberto Leal",42,"Santa Catarina","Sul",4
"Lindóia do Sul",42,"Santa Catarina","Sul",4
"Lontras",42,"Santa Catarina","Sul",4
"Luiz Alves",42,"Santa Catarina","Sul",4
"Luzerna",42,"Santa Catarina","Sul",4
"Macieira",42,"Santa Catarina","Sul",4
"Mafra",42,"Santa Catarina","Sul",4
"Major Gercino",42,"Santa Catarina","Sul",4
"Major Vieira",42,"Santa Catarina","Sul",4
"Maracajá",42,"Santa Catarina","Sul",4
"Maravilha",42,"Santa Catarina","Sul",4
"Marema",42,"Santa Catarina","Sul",4
"Massaranduba",42,"Santa Catarina","Sul",4
"Matos Costa",42,"Santa Catarina","Sul",4
"Meleiro",42,"Santa Catarina","Sul",4
"Mirim Doce",42,"Santa Catarina","Sul",4
"Modelo",42,"Santa Catarina","Sul",4
"Mondaí",42,"Santa Catarina","Sul",4
"Monte Carlo",42,"Santa Catarina","Sul",4
"Monte Castelo",42,"Santa Catarina","Sul",4
"Morro da Fumaça",42,"Santa Catarina","Sul",4
"Morro Grande",42,"Santa Catarina","Sul",4
"Navegantes",42,"Santa Catarina","Sul",4
"Nova Erechim",42,"Santa Catarina","Sul",4
"Nova Itaberaba",42,"Santa Catarina","Sul",4
"Nova Trento",42,"Santa Catarina","Sul",4
"Nova Veneza",42,"Santa Catarina","Sul",4
"Novo Horizonte",42,"Santa Catarina","Sul",4
"Orleans",42,"Santa Catarina","Sul",4
"Otacílio Costa",42,"Santa Catarina","Sul",4
"Ouro",42,"Santa Catarina","Sul",4
"Ouro Verde",42,"Santa Catarina","Sul",4
"Paial",42,"Santa Catarina","Sul",4
"Painel",42,"Santa Catarina","Sul",4
"Palhoça",42,"Santa Catarina","Sul",4
"Palma Sola",42,"Santa Catarina","Sul",4
"Palmeira",42,"Santa Catarina","Sul",4
"Palmitos",42,"Santa Catarina","Sul",4
"Papanduva",42,"Santa Catarina","Sul",4
"Paraíso",42,"Santa Catarina","Sul",4
"Passo de Torres",42,"Santa Catarina","Sul",4
"Passos Maia",42,"Santa Catarina","Sul",4
"Paulo Lopes",42,"Santa Catarina","Sul",4
"Pedras Grandes",42,"Santa Catarina","Sul",4
"Penha",42,"Santa Catarina","Sul",4
"Peritiba",42,"Santa Catarina","Sul",4
"Pescaria Brava",42,"Santa Catarina","Sul",4
"Petrolândia",42,"Santa Catarina","Sul",4
"Balneário Piçarras",42,"Santa Catarina","Sul",4
"Pinhalzinho",42,"Santa Catarina","Sul",4
"Pinheiro Preto",42,"Santa Catarina","Sul",4
"Piratuba",42,"Santa Catarina","Sul",4
"Planalto Alegre",42,"Santa Catarina","Sul",4
"Pomerode",42,"Santa Catarina","Sul",4
"Ponte Alta",42,"Santa Catarina","Sul",4
"Ponte Alta do Norte",42,"Santa Catarina","Sul",4
"Ponte Serrada",42,"Santa Catarina","Sul",4
"Porto Belo",42,"Santa Catarina","Sul",4
"Porto União",42,"Santa Catarina","Sul",4
"Pouso Redondo",42,"Santa Catarina","Sul",4
"Praia Grande",42,"Santa Catarina","Sul",4
"Presidente Castello Branco",42,"Santa Catarina","Sul",4
"Presidente Getúlio",42,"Santa Catarina","Sul",4
"Presidente Nereu",42,"Santa Catarina","Sul",4
"Princesa",42,"Santa Catarina","Sul",4
"Quilombo",42,"Santa Catarina","Sul",4
"Rancho Queimado",42,"Santa Catarina","Sul",4
"Rio das Antas",42,"Santa Catarina","Sul",4
"Rio do Campo",42,"Santa Catarina","Sul",4
"Rio do Oeste",42,"Santa Catarina","Sul",4
"Rio dos Cedros",42,"Santa Catarina","Sul",4
"Rio do Sul",42,"Santa Catarina","Sul",4
"Rio Fortuna",42,"Santa Catarina","Sul",4
"Rio Negrinho",42,"Santa Catarina","Sul",4
"Rio Rufino",42,"Santa Catarina","Sul",4
"Riqueza",42,"Santa Catarina","Sul",4
"Rodeio",42,"Santa Catarina","Sul",4
"Romelândia",42,"Santa Catarina","Sul",4
"Salete",42,"Santa Catarina","Sul",4
"Saltinho",42,"Santa Catarina","Sul",4
"Salto Veloso",42,"Santa Catarina","Sul",4
"Sangão",42,"Santa Catarina","Sul",4
"Santa Cecília",42,"Santa Catarina","Sul",4
"Santa Helena",42,"Santa Catarina","Sul",4
"Santa Rosa de Lima",42,"Santa Catarina","Sul",4
"Santa Rosa do Sul",42,"Santa Catarina","Sul",4
"Santa Terezinha",42,"Santa Catarina","Sul",4
"Santa Terezinha do Progresso",42,"Santa Catarina","Sul",4
"Santiago do Sul",42,"Santa Catarina","Sul",4
"Santo Amaro da Imperatriz",42,"Santa Catarina","Sul",4
"São Bernardino",42,"Santa Catarina","Sul",4
"São Bento do Sul",42,"Santa Catarina","Sul",4
"São Bonifácio",42,"Santa Catarina","Sul",4
"São Carlos",42,"Santa Catarina","Sul",4
"São Cristóvão do Sul",42,"Santa Catarina","Sul",4
"São Domingos",42,"Santa Catarina","Sul",4
"São Francisco do Sul",42,"Santa Catarina","Sul",4
"São João do Oeste",42,"Santa Catarina","Sul",4
"São João Batista",42,"Santa Catarina","Sul",4
"São João do Itaperiú",42,"Santa Catarina","Sul",4
"São João do Sul",42,"Santa Catarina","Sul",4
"São Joaquim",42,"Santa Catarina","Sul",4
"São José",42,"Santa Catarina","Sul",4
"São José do Cedro",42,"Santa Catarina","Sul",4
"São José do Cerrito",42,"Santa Catarina","Sul",4
"São Lourenço do Oeste",42,"Santa Catarina","Sul",4
"São Ludgero",42,"Santa Catarina","Sul",4
"São Martinho",42,"Santa Catarina","Sul",4
"São Miguel da Boa Vista",42,"Santa Catarina","Sul",4
"São Miguel do Oeste",42,"Santa Catarina","Sul",4
"São Pedro de Alcântara",42,"Santa Catarina","Sul",4
"Saudades",42,"Santa Catarina","Sul",4
"Schroeder",42,"Santa Catarina","Sul",4
"Seara",42,"Santa Catarina","Sul",4
"Serra Alta",42,"Santa Catarina","Sul",4
"Siderópolis",42,"Santa Catarina","Sul",4
"Sombrio",42,"Santa Catarina","Sul",4
"Sul Brasil",42,"Santa Catarina","Sul",4
"Taió",42,"Santa Catarina","Sul",4
"Tangará",42,"Santa Catarina","Sul",4
"Tigrinhos",42,"Santa Catarina","Sul",4
"Tijucas",42,"Santa Catarina","Sul",4
"Timbé do Sul",42,"Santa Catarina","Sul",4
"Timbó",42,"Santa Catarina","Sul",4
"Timbó Grande",42,"Santa Catarina","Sul",4
"Três Barras",42,"Santa Catarina","Sul",4
"Treviso",42,"Santa Catarina","Sul",4
"Treze de Maio",42,"Santa Catarina","Sul",4
"Treze Tílias",42,"Santa Catarina","Sul",4
"Trombudo Central",42,"Santa Catarina","Sul",4
"Tubarão",42,"Santa Catarina","Sul",4
"Tunápolis",42,"Santa Catarina","Sul",4
"Turvo",42,"Santa Catarina","Sul",4
"União do Oeste",42,"Santa Catarina","Sul",4
"Urubici",42,"Santa Catarina","Sul",4
"Urupema",42,"Santa Catarina","Sul",4
"Urussanga",42,"Santa Catarina","Sul",4
"Vargeão",42,"Santa Catarina","Sul",4
"Vargem",42,"Santa Catarina","Sul",4
"Vargem Bonita",42,"Santa Catarina","Sul",4
"Vidal Ramos",42,"Santa Catarina","Sul",4
"Videira",42,"Santa Catarina","Sul",4
"Vitor Meireles",42,"Santa Catarina","Sul",4
"Witmarsum",42,"Santa Catarina","Sul",4
"Xanxerê",42,"Santa Catarina","Sul",4
"Xavantina",42,"Santa Catarina","Sul",4
"Xaxim",42,"Santa Catarina","Sul",4
"Zortéa",42,"Santa Catarina","Sul",4
"Balneário Rincão",42,"Santa Catarina","Sul",4
"Aceguá",43,"Rio Grande do Sul","Sul",4
"Água Santa",43,"Rio Grande do Sul","Sul",4
"Agudo",43,"Rio Grande do Sul","Sul",4
"Ajuricaba",43,"Rio Grande do Sul","Sul",4
"Alecrim",43,"Rio Grande do Sul","Sul",4
"Alegrete",43,"Rio Grande do Sul","Sul",4
"Alegria",43,"Rio Grande do Sul","Sul",4
"Almirante Tamandaré do Sul",43,"Rio Grande do Sul","Sul",4
"Alpestre",43,"Rio Grande do Sul","Sul",4
"Alto Alegre",43,"Rio Grande do Sul","Sul",4
"Alto Feliz",43,"Rio Grande do Sul","Sul",4
"Alvorada",43,"Rio Grande do Sul","Sul",4
"Amaral Ferrador",43,"Rio Grande do Sul","Sul",4
"Ametista do Sul",43,"Rio Grande do Sul","Sul",4
"André da Rocha",43,"Rio Grande do Sul","Sul",4
"Anta Gorda",43,"Rio Grande do Sul","Sul",4
"Antônio Prado",43,"Rio Grande do Sul","Sul",4
"Arambaré",43,"Rio Grande do Sul","Sul",4
"Araricá",43,"Rio Grande do Sul","Sul",4
"Aratiba",43,"Rio Grande do Sul","Sul",4
"Arroio do Meio",43,"Rio Grande do Sul","Sul",4
"Arroio do Sal",43,"Rio Grande do Sul","Sul",4
"Arroio do Padre",43,"Rio Grande do Sul","Sul",4
"Arroio dos Ratos",43,"Rio Grande do Sul","Sul",4
"Arroio do Tigre",43,"Rio Grande do Sul","Sul",4
"Arroio Grande",43,"Rio Grande do Sul","Sul",4
"Arvorezinha",43,"Rio Grande do Sul","Sul",4
"Augusto Pestana",43,"Rio Grande do Sul","Sul",4
"Áurea",43,"Rio Grande do Sul","Sul",4
"Bagé",43,"Rio Grande do Sul","Sul",4
"Balneário Pinhal",43,"Rio Grande do Sul","Sul",4
"Barão",43,"Rio Grande do Sul","Sul",4
"Barão de Cotegipe",43,"Rio Grande do Sul","Sul",4
"Barão do Triunfo",43,"Rio Grande do Sul","Sul",4
"Barracão",43,"Rio Grande do Sul","Sul",4
"Barra do Guarita",43,"Rio Grande do Sul","Sul",4
"Barra do Quaraí",43,"Rio Grande do Sul","Sul",4
"Barra do Ribeiro",43,"Rio Grande do Sul","Sul",4
"Barra do Rio Azul",43,"Rio Grande do Sul","Sul",4
"Barra Funda",43,"Rio Grande do Sul","Sul",4
"Barros Cassal",43,"Rio Grande do Sul","Sul",4
"Benjamin Constant do Sul",43,"Rio Grande do Sul","Sul",4
"Bento Gonçalves",43,"Rio Grande do Sul","Sul",4
"Boa Vista das Missões",43,"Rio Grande do Sul","Sul",4
"Boa Vista do Buricá",43,"Rio Grande do Sul","Sul",4
"Boa Vista do Cadeado",43,"Rio Grande do Sul","Sul",4
"Boa Vista do Incra",43,"Rio Grande do Sul","Sul",4
"Boa Vista do Sul",43,"Rio Grande do Sul","Sul",4
"Bom Jesus",43,"Rio Grande do Sul","Sul",4
"Bom Princípio",43,"Rio Grande do Sul","Sul",4
"Bom Progresso",43,"Rio Grande do Sul","Sul",4
"Bom Retiro do Sul",43,"Rio Grande do Sul","Sul",4
"Boqueirão do Leão",43,"Rio Grande do Sul","Sul",4
"Bossoroca",43,"Rio Grande do Sul","Sul",4
"Bozano",43,"Rio Grande do Sul","Sul",4
"Braga",43,"Rio Grande do Sul","Sul",4
"Brochier",43,"Rio Grande do Sul","Sul",4
"Butiá",43,"Rio Grande do Sul","Sul",4
"Caçapava do Sul",43,"Rio Grande do Sul","Sul",4
"Cacequi",43,"Rio Grande do Sul","Sul",4
"Cachoeira do Sul",43,"Rio Grande do Sul","Sul",4
"Cachoeirinha",43,"Rio Grande do Sul","Sul",4
"Cacique Doble",43,"Rio Grande do Sul","Sul",4
"Caibaté",43,"Rio Grande do Sul","Sul",4
"Caiçara",43,"Rio Grande do Sul","Sul",4
"Camaquã",43,"Rio Grande do Sul","Sul",4
"Camargo",43,"Rio Grande do Sul","Sul",4
"Cambará do Sul",43,"Rio Grande do Sul","Sul",4
"Campestre da Serra",43,"Rio Grande do Sul","Sul",4
"Campina das Missões",43,"Rio Grande do Sul","Sul",4
"Campinas do Sul",43,"Rio Grande do Sul","Sul",4
"Campo Bom",43,"Rio Grande do Sul","Sul",4
"Campo Novo",43,"Rio Grande do Sul","Sul",4
"Campos Borges",43,"Rio Grande do Sul","Sul",4
"Candelária",43,"Rio Grande do Sul","Sul",4
"Cândido Godói",43,"Rio Grande do Sul","Sul",4
"Candiota",43,"Rio Grande do Sul","Sul",4
"Canela",43,"Rio Grande do Sul","Sul",4
"Canguçu",43,"Rio Grande do Sul","Sul",4
"Canoas",43,"Rio Grande do Sul","Sul",4
"Canudos do Vale",43,"Rio Grande do Sul","Sul",4
"Capão Bonito do Sul",43,"Rio Grande do Sul","Sul",4
"Capão da Canoa",43,"Rio Grande do Sul","Sul",4
"Capão do Cipó",43,"Rio Grande do Sul","Sul",4
"Capão do Leão",43,"Rio Grande do Sul","Sul",4
"Capivari do Sul",43,"Rio Grande do Sul","Sul",4
"Capela de Santana",43,"Rio Grande do Sul","Sul",4
"Capitão",43,"Rio Grande do Sul","Sul",4
"Carazinho",43,"Rio Grande do Sul","Sul",4
"Caraá",43,"Rio Grande do Sul","Sul",4
"Carlos Barbosa",43,"Rio Grande do Sul","Sul",4
"Carlos Gomes",43,"Rio Grande do Sul","Sul",4
"Casca",43,"Rio Grande do Sul","Sul",4
"Caseiros",43,"Rio Grande do Sul","Sul",4
"Catuípe",43,"Rio Grande do Sul","Sul",4
"Caxias do Sul",43,"Rio Grande do Sul","Sul",4
"Centenário",43,"Rio Grande do Sul","Sul",4
"Cerrito",43,"Rio Grande do Sul","Sul",4
"Cerro Branco",43,"Rio Grande do Sul","Sul",4
"Cerro Grande",43,"Rio Grande do Sul","Sul",4
"Cerro Grande do Sul",43,"Rio Grande do Sul","Sul",4
"Cerro Largo",43,"Rio Grande do Sul","Sul",4
"Chapada",43,"Rio Grande do Sul","Sul",4
"Charqueadas",43,"Rio Grande do Sul","Sul",4
"Charrua",43,"Rio Grande do Sul","Sul",4
"Chiapetta",43,"Rio Grande do Sul","Sul",4
"Chuí",43,"Rio Grande do Sul","Sul",4
"Chuvisca",43,"Rio Grande do Sul","Sul",4
"Cidreira",43,"Rio Grande do Sul","Sul",4
"Ciríaco",43,"Rio Grande do Sul","Sul",4
"Colinas",43,"Rio Grande do Sul","Sul",4
"Colorado",43,"Rio Grande do Sul","Sul",4
"Condor",43,"Rio Grande do Sul","Sul",4
"Constantina",43,"Rio Grande do Sul","Sul",4
"Coqueiro Baixo",43,"Rio Grande do Sul","Sul",4
"Coqueiros do Sul",43,"Rio Grande do Sul","Sul",4
"Coronel Barros",43,"Rio Grande do Sul","Sul",4
"Coronel Bicaco",43,"Rio Grande do Sul","Sul",4
"Coronel Pilar",43,"Rio Grande do Sul","Sul",4
"Cotiporã",43,"Rio Grande do Sul","Sul",4
"Coxilha",43,"Rio Grande do Sul","Sul",4
"Crissiumal",43,"Rio Grande do Sul","Sul",4
"Cristal",43,"Rio Grande do Sul","Sul",4
"Cristal do Sul",43,"Rio Grande do Sul","Sul",4
"Cruz Alta",43,"Rio Grande do Sul","Sul",4
"Cruzaltense",43,"Rio Grande do Sul","Sul",4
"Cruzeiro do Sul",43,"Rio Grande do Sul","Sul",4
"David Canabarro",43,"Rio Grande do Sul","Sul",4
"Derrubadas",43,"Rio Grande do Sul","Sul",4
"Dezesseis de Novembro",43,"Rio Grande do Sul","Sul",4
"Dilermando de Aguiar",43,"Rio Grande do Sul","Sul",4
"Dois Irmãos",43,"Rio Grande do Sul","Sul",4
"Dois Irmãos das Missões",43,"Rio Grande do Sul","Sul",4
"Dois Lajeados",43,"Rio Grande do Sul","Sul",4
"Dom Feliciano",43,"Rio Grande do Sul","Sul",4
"Dom Pedro de Alcântara",43,"Rio Grande do Sul","Sul",4
"Dom Pedrito",43,"Rio Grande do Sul","Sul",4
"Dona Francisca",43,"Rio Grande do Sul","Sul",4
"Doutor Maurício Cardoso",43,"Rio Grande do Sul","Sul",4
"Doutor Ricardo",43,"Rio Grande do Sul","Sul",4
"Eldorado do Sul",43,"Rio Grande do Sul","Sul",4
"Encantado",43,"Rio Grande do Sul","Sul",4
"Encruzilhada do Sul",43,"Rio Grande do Sul","Sul",4
"Engenho Velho",43,"Rio Grande do Sul","Sul",4
"Entre-Ijuís",43,"Rio Grande do Sul","Sul",4
"Entre Rios do Sul",43,"Rio Grande do Sul","Sul",4
"Erebango",43,"Rio Grande do Sul","Sul",4
"Erechim",43,"Rio Grande do Sul","Sul",4
"Ernestina",43,"Rio Grande do Sul","Sul",4
"Herval",43,"Rio Grande do Sul","Sul",4
"Erval Grande",43,"Rio Grande do Sul","Sul",4
"Erval Seco",43,"Rio Grande do Sul","Sul",4
"Esmeralda",43,"Rio Grande do Sul","Sul",4
"Esperança do Sul",43,"Rio Grande do Sul","Sul",4
"Espumoso",43,"Rio Grande do Sul","Sul",4
"Estação",43,"Rio Grande do Sul","Sul",4
"Estância Velha",43,"Rio Grande do Sul","Sul",4
"Esteio",43,"Rio Grande do Sul","Sul",4
"Estrela",43,"Rio Grande do Sul","Sul",4
"Estrela Velha",43,"Rio Grande do Sul","Sul",4
"Eugênio de Castro",43,"Rio Grande do Sul","Sul",4
"Fagundes Varela",43,"Rio Grande do Sul","Sul",4
"Farroupilha",43,"Rio Grande do Sul","Sul",4
"Faxinal do Soturno",43,"Rio Grande do Sul","Sul",4
"Faxinalzinho",43,"Rio Grande do Sul","Sul",4
"Fazenda Vilanova",43,"Rio Grande do Sul","Sul",4
"Feliz",43,"Rio Grande do Sul","Sul",4
"Flores da Cunha",43,"Rio Grande do Sul","Sul",4
"Floriano Peixoto",43,"Rio Grande do Sul","Sul",4
"Fontoura Xavier",43,"Rio Grande do Sul","Sul",4
"Formigueiro",43,"Rio Grande do Sul","Sul",4
"Forquetinha",43,"Rio Grande do Sul","Sul",4
"Fortaleza dos Valos",43,"Rio Grande do Sul","Sul",4
"Frederico Westphalen",43,"Rio Grande do Sul","Sul",4
"Garibaldi",43,"Rio Grande do Sul","Sul",4
"Garruchos",43,"Rio Grande do Sul","Sul",4
"Gaurama",43,"Rio Grande do Sul","Sul",4
"General Câmara",43,"Rio Grande do Sul","Sul",4
"Gentil",43,"Rio Grande do Sul","Sul",4
"Getúlio Vargas",43,"Rio Grande do Sul","Sul",4
"Giruá",43,"Rio Grande do Sul","Sul",4
"Glorinha",43,"Rio Grande do Sul","Sul",4
"Gramado",43,"Rio Grande do Sul","Sul",4
"Gramado dos Loureiros",43,"Rio Grande do Sul","Sul",4
"Gramado Xavier",43,"Rio Grande do Sul","Sul",4
"Gravataí",43,"Rio Grande do Sul","Sul",4
"Guabiju",43,"Rio Grande do Sul","Sul",4
"Guaíba",43,"Rio Grande do Sul","Sul",4
"Guaporé",43,"Rio Grande do Sul","Sul",4
"Guarani das Missões",43,"Rio Grande do Sul","Sul",4
"Harmonia",43,"Rio Grande do Sul","Sul",4
"Herveiras",43,"Rio Grande do Sul","Sul",4
"Horizontina",43,"Rio Grande do Sul","Sul",4
"Hulha Negra",43,"Rio Grande do Sul","Sul",4
"Humaitá",43,"Rio Grande do Sul","Sul",4
"Ibarama",43,"Rio Grande do Sul","Sul",4
"Ibiaçá",43,"Rio Grande do Sul","Sul",4
"Ibiraiaras",43,"Rio Grande do Sul","Sul",4
"Ibirapuitã",43,"Rio Grande do Sul","Sul",4
"Ibirubá",43,"Rio Grande do Sul","Sul",4
"Igrejinha",43,"Rio Grande do Sul","Sul",4
"Ijuí",43,"Rio Grande do Sul","Sul",4
"Ilópolis",43,"Rio Grande do Sul","Sul",4
"Imbé",43,"Rio Grande do Sul","Sul",4
"Imigrante",43,"Rio Grande do Sul","Sul",4
"Independência",43,"Rio Grande do Sul","Sul",4
"Inhacorá",43,"Rio Grande do Sul","Sul",4
"Ipê",43,"Rio Grande do Sul","Sul",4
"Ipiranga do Sul",43,"Rio Grande do Sul","Sul",4
"Iraí",43,"Rio Grande do Sul","Sul",4
"Itaara",43,"Rio Grande do Sul","Sul",4
