"row ID","NomeCidade","CodEstadoIBGE","NomeEstado","Regiao"
"Row2978","São João do Paraíso",31,"Minas Gerais","Sudeste"
"Row2979","São João Evangelista",31,"Minas Gerais","Sudeste"
"Row2980","São João Nepomuceno",31,"Minas Gerais","Sudeste"
"Row2981","São Joaquim de Bicas",31,"Minas Gerais","Sudeste"
"Row2982","São José da Barra",31,"Minas Gerais","Sudeste"
"Row2983","São José da Lapa",31,"Minas Gerais","Sudeste"
"Row2984","São José da Safira",31,"Minas Gerais","Sudeste"
"Row2985","São José da Varginha",31,"Minas Gerais","Sudeste"
"Row2986","São José do Alegre",31,"Minas Gerais","Sudeste"
"Row2987","São José do Divino",31,"Minas Gerais","Sudeste"
"Row2988","São José do Goiabal",31,"Minas Gerais","Sudeste"
"Row2989","São José do Jacuri",31,"Minas Gerais","Sudeste"
"Row2990","São José do Mantimento",31,"Minas Gerais","Sudeste"
"Row2991","São Lourenço",31,"Minas Gerais","Sudeste"
"Row2992","São Miguel do Anta",31,"Minas Gerais","Sudeste"
"Row2993","São Pedro da União",31,"Minas Gerais","Sudeste"
"Row2994","São Pedro dos Ferros",31,"Minas Gerais","Sudeste"
"Row2995","São Pedro do Suaçuí",31,"Minas Gerais","Sudeste"
"Row2996","São Romão",31,"Minas Gerais","Sudeste"
"Row2997","São Roque de Minas",31,"Minas Gerais","Sudeste"
"Row2998","São Sebastião da Bela Vista",31,"Minas Gerais","Sudeste"
"Row2999","São Sebastião da Vargem Alegre",31,"Minas Gerais","Sudeste"
"Row3000","São Sebastião do Anta",31,"Minas Gerais","Sudeste"
"Row3001","São Sebastião do Maranhão",31,"Minas Gerais","Sudeste"
"Row3002","São Sebastião do Oeste",31,"Minas Gerais","Sudeste"
"Row3003","São Sebastião do Paraíso",31,"Minas Gerais","Sudeste"
"Row3004","São Sebastião do Rio Preto",31,"Minas Gerais","Sudeste"
"Row3005","São Sebastião do Rio Verde",31,"Minas Gerais","Sudeste"
"Row3006","São Tiago",31,"Minas Gerais","Sudeste"
"Row3007","São Tomás de Aquino",31,"Minas Gerais","Sudeste"
"Row3008","São Thomé das Letras",31,"Minas Gerais","Sudeste"
"Row3009","São Vicente de Minas",31,"Minas Gerais","Sudeste"
"Row3010","Sapucaí-Mirim",31,"Minas Gerais","Sudeste"
"Row3011","Sardoá",31,"Minas Gerais","Sudeste"
"Row3012","Sarzedo",31,"Minas Gerais","Sudeste"
"Row3013","Setubinha",31,"Minas Gerais","Sudeste"
"Row3014","Sem-Peixe",31,"Minas Gerais","Sudeste"
"Row3015","Senador Amaral",31,"Minas Gerais","Sudeste"
"Row3016","Senador Cortes",31,"Minas Gerais","Sudeste"
"Row3017","Senador Firmino",31,"Minas Gerais","Sudeste"
"Row3018","Senador José Bento",31,"Minas Gerais","Sudeste"
"Row3019","Senador Modestino Gonçalves",31,"Minas Gerais","Sudeste"
"Row3020","Senhora de Oliveira",31,"Minas Gerais","Sudeste"
"Row3021","Senhora do Porto",31,"Minas Gerais","Sudeste"
"Row3022","Senhora dos Remédios",31,"Minas Gerais","Sudeste"
"Row3023","Sericita",31,"Minas Gerais","Sudeste"
"Row3024","Seritinga",31,"Minas Gerais","Sudeste"
"Row3025","Serra Azul de Minas",31,"Minas Gerais","Sudeste"
"Row3026","Serra da Saudade",31,"Minas Gerais","Sudeste"
"Row3027","Serra dos Aimorés",31,"Minas Gerais","Sudeste"
"Row3028","Serra do Salitre",31,"Minas Gerais","Sudeste"
"Row3029","Serrania",31,"Minas Gerais","Sudeste"
"Row3030","Serranópolis de Minas",31,"Minas Gerais","Sudeste"
"Row3031","Serranos",31,"Minas Gerais","Sudeste"
"Row3032","Serro",31,"Minas Gerais","Sudeste"
"Row3033","Sete Lagoas",31,"Minas Gerais","Sudeste"
"Row3034","Silveirânia",31,"Minas Gerais","Sudeste"
"Row3035","Silvianópolis",31,"Minas Gerais","Sudeste"
"Row3036","Simão Pereira",31,"Minas Gerais","Sudeste"
"Row3037","Simonésia",31,"Minas Gerais","Sudeste"
"Row3038","Sobrália",31,"Minas Gerais","Sudeste"
"Row3039","Soledade de Minas",31,"Minas Gerais","Sudeste"
"Row3040","Tabuleiro",31,"Minas Gerais","Sudeste"
"Row3041","Taiobeiras",31,"Minas Gerais","Sudeste"
"Row3042","Taparuba",31,"Minas Gerais","Sudeste"
"Row3043","Tapira",31,"Minas Gerais","Sudeste"
"Row3044","Tapiraí",31,"Minas Gerais","Sudeste"
"Row3045","Taquaraçu de Minas",31,"Minas Gerais","Sudeste"
"Row3046","Tarumirim",31,"Minas Gerais","Sudeste"
"Row3047","Teixeiras",31,"Minas Gerais","Sudeste"
"Row3048","Teófilo Otoni",31,"Minas Gerais","Sudeste"
"Row3049","Timóteo",31,"Minas Gerais","Sudeste"
"Row3050","Tiradentes",31,"Minas Gerais","Sudeste"
"Row3051","Tiros",31,"Minas Gerais","Sudeste"
"Row3052","Tocantins",31,"Minas Gerais","Sudeste"
"Row3053","Tocos do Moji",31,"Minas Gerais","Sudeste"
"Row3054","Toledo",31,"Minas Gerais","Sudeste"
"Row3055","Tombos",31,"Minas Gerais","Sudeste"
"Row3056","Três Corações",31,"Minas Gerais","Sudeste"
"Row3057","Três Marias",31,"Minas Gerais","Sudeste"
"Row3058","Três Pontas",31,"Minas Gerais","Sudeste"
"Row3059","Tumiritinga",31,"Minas Gerais","Sudeste"
"Row3060","Tupaciguara",31,"Minas Gerais","Sudeste"
"Row3061","Turmalina",31,"Minas Gerais","Sudeste"
"Row3062","Turvolândia",31,"Minas Gerais","Sudeste"
"Row3063","Ubá",31,"Minas Gerais","Sudeste"
"Row3064","Ubaí",31,"Minas Gerais","Sudeste"
"Row3065","Ubaporanga",31,"Minas Gerais","Sudeste"
"Row3066","Uberaba",31,"Minas Gerais","Sudeste"
"Row3067","Uberlândia",31,"Minas Gerais","Sudeste"
"Row3068","Umburatiba",31,"Minas Gerais","Sudeste"
"Row3069","Unaí",31,"Minas Gerais","Sudeste"
"Row3070","União de Minas",31,"Minas Gerais","Sudeste"
"Row3071","Uruana de Minas",31,"Minas Gerais","Sudeste"
"Row3072","Urucânia",31,"Minas Gerais","Sudeste"
"Row3073","Urucuia",31,"Minas Gerais","Sudeste"
"Row3074","Vargem Alegre",31,"Minas Gerais","Sudeste"
"Row3075","Vargem Bonita",31,"Minas Gerais","Sudeste"
"Row3076","Vargem Grande do Rio Pardo",31,"Minas Gerais","Sudeste"
"Row3077","Varginha",31,"Minas Gerais","Sudeste"
"Row3078","Varjão de Minas",31,"Minas Gerais","Sudeste"
"Row3079","Várzea da Palma",31,"Minas Gerais","Sudeste"
"Row3080","Varzelândia",31,"Minas Gerais","Sudeste"
"Row3081","Vazante",31,"Minas Gerais","Sudeste"
"Row3082","Verdelândia",31,"Minas Gerais","Sudeste"
"Row3083","Veredinha",31,"Minas Gerais","Sudeste"
"Row3084","Veríssimo",31,"Minas Gerais","Sudeste"
"Row3085","Vermelho Novo",31,"Minas Gerais","Sudeste"
"Row3086","Vespasiano",31,"Minas Gerais","Sudeste"
"Row3087","Viçosa",31,"Minas Gerais","Sudeste"
"Row3088","Vieiras",31,"Minas Gerais","Sudeste"
"Row3089","Mathias Lobato",31,"Minas Gerais","Sudeste"
"Row3090","Virgem da Lapa",31,"Minas Gerais","Sudeste"
"Row3091","Virgínia",31,"Minas Gerais","Sudeste"
"Row3092","Virginópolis",31,"Minas Gerais","Sudeste"
"Row3093","Virgolândia",31,"Minas Gerais","Sudeste"
"Row3094","Visconde do Rio Branco",31,"Minas Gerais","Sudeste"
"Row3095","Volta Grande",31,"Minas Gerais","Sudeste"
"Row3096","Wenceslau Braz",31,"Minas Gerais","Sudeste"
"Row3097","Afonso Cláudio",32,"Espírito Santo","Sudeste"
"Row3098","Águia Branca",32,"Espírito Santo","Sudeste"
"Row3099","Água Doce do Norte",32,"Espírito Santo","Sudeste"
"Row3100","Alegre",32,"Espírito Santo","Sudeste"
"Row3101","Alfredo Chaves",32,"Espírito Santo","Sudeste"
"Row3102","Alto Rio Novo",32,"Espírito Santo","Sudeste"
"Row3103","Anchieta",32,"Espírito Santo","Sudeste"
"Row3104","Apiacá",32,"Espírito Santo","Sudeste"
"Row3105","Aracruz",32,"Espírito Santo","Sudeste"
"Row3106","Atílio Vivacqua",32,"Espírito Santo","Sudeste"
"Row3107","Baixo Guandu",32,"Espírito Santo","Sudeste"
"Row3108","Barra de São Francisco",32,"Espírito Santo","Sudeste"
"Row3109","Boa Esperança",32,"Espírito Santo","Sudeste"
"Row3110","Bom Jesus do Norte",32,"Espírito Santo","Sudeste"
"Row3111","Brejetuba",32,"Espírito Santo","Sudeste"
"Row3112","Cachoeiro de Itapemirim",32,"Espírito Santo","Sudeste"
"Row3113","Cariacica",32,"Espírito Santo","Sudeste"
"Row3114","Castelo",32,"Espírito Santo","Sudeste"
"Row3115","Colatina",32,"Espírito Santo","Sudeste"
"Row3116","Conceição da Barra",32,"Espírito Santo","Sudeste"
"Row3117","Conceição do Castelo",32,"Espírito Santo","Sudeste"
"Row3118","Divino de São Lourenço",32,"Espírito Santo","Sudeste"
"Row3119","Domingos Martins",32,"Espírito Santo","Sudeste"
"Row3120","Dores do Rio Preto",32,"Espírito Santo","Sudeste"
"Row3121","Ecoporanga",32,"Espírito Santo","Sudeste"
"Row3122","Fundão",32,"Espírito Santo","Sudeste"
"Row3123","Governador Lindenberg",32,"Espírito Santo","Sudeste"
"Row3124","Guaçuí",32,"Espírito Santo","Sudeste"
"Row3125","Guarapari",32,"Espírito Santo","Sudeste"
"Row3126","Ibatiba",32,"Espírito Santo","Sudeste"
"Row3127","Ibiraçu",32,"Espírito Santo","Sudeste"
"Row3128","Ibitirama",32,"Espírito Santo","Sudeste"
"Row3129","Iconha",32,"Espírito Santo","Sudeste"
"Row3130","Irupi",32,"Espírito Santo","Sudeste"
"Row3131","Itaguaçu",32,"Espírito Santo","Sudeste"
"Row3132","Itapemirim",32,"Espírito Santo","Sudeste"
"Row3133","Itarana",32,"Espírito Santo","Sudeste"
"Row3134","Iúna",32,"Espírito Santo","Sudeste"
"Row3135","Jaguaré",32,"Espírito Santo","Sudeste"
"Row3136","Jerônimo Monteiro",32,"Espírito Santo","Sudeste"
"Row3137","João Neiva",32,"Espírito Santo","Sudeste"
"Row3138","Laranja da Terra",32,"Espírito Santo","Sudeste"
"Row3139","Linhares",32,"Espírito Santo","Sudeste"
"Row3140","Mantenópolis",32,"Espírito Santo","Sudeste"
"Row3141","Marataízes",32,"Espírito Santo","Sudeste"
"Row3142","Marechal Floriano",32,"Espírito Santo","Sudeste"
"Row3143","Marilândia",32,"Espírito Santo","Sudeste"
"Row3144","Mimoso do Sul",32,"Espírito Santo","Sudeste"
"Row3145","Montanha",32,"Espírito Santo","Sudeste"
"Row3146","Mucurici",32,"Espírito Santo","Sudeste"
"Row3147","Muniz Freire",32,"Espírito Santo","Sudeste"
"Row3148","Muqui",32,"Espírito Santo","Sudeste"
"Row3149","Nova Venécia",32,"Espírito Santo","Sudeste"
"Row3150","Pancas",32,"Espírito Santo","Sudeste"
"Row3151","Pedro Canário",32,"Espírito Santo","Sudeste"
"Row3152","Pinheiros",32,"Espírito Santo","Sudeste"
"Row3153","Piúma",32,"Espírito Santo","Sudeste"
"Row3154","Ponto Belo",32,"Espírito Santo","Sudeste"
"Row3155","Presidente Kennedy",32,"Espírito Santo","Sudeste"
"Row3156","Rio Bananal",32,"Espírito Santo","Sudeste"
"Row3157","Rio Novo do Sul",32,"Espírito Santo","Sudeste"
"Row3158","Santa Leopoldina",32,"Espírito Santo","Sudeste"
"Row3159","Santa Maria de Jetibá",32,"Espírito Santo","Sudeste"
"Row3160","Santa Teresa",32,"Espírito Santo","Sudeste"
"Row3161","São Domingos do Norte",32,"Espírito Santo","Sudeste"
"Row3162","São Gabriel da Palha",32,"Espírito Santo","Sudeste"
"Row3163","São José do Calçado",32,"Espírito Santo","Sudeste"
"Row3164","São Mateus",32,"Espírito Santo","Sudeste"
"Row3165","São Roque do Canaã",32,"Espírito Santo","Sudeste"
"Row3166","Serra",32,"Espírito Santo","Sudeste"
"Row3167","Sooretama",32,"Espírito Santo","Sudeste"
"Row3168","Vargem Alta",32,"Espírito Santo","Sudeste"
"Row3169","Venda Nova do Imigrante",32,"Espírito Santo","Sudeste"
"Row3170","Viana",32,"Espírito Santo","Sudeste"
"Row3171","Vila Pavão",32,"Espírito Santo","Sudeste"
"Row3172","Vila Valério",32,"Espírito Santo","Sudeste"
"Row3173","Vila Velha",32,"Espírito Santo","Sudeste"
"Row3174","Vitória",32,"Espírito Santo","Sudeste"
"Row3175","Angra dos Reis",33,"Rio de Janeiro","Sudeste"
"Row3176","Aperibé",33,"Rio de Janeiro","Sudeste"
"Row3177","Araruama",33,"Rio de Janeiro","Sudeste"
"Row3178","Areal",33,"Rio de Janeiro","Sudeste"
"Row3179","Armação dos Búzios",33,"Rio de Janeiro","Sudeste"
"Row3180","Arraial do Cabo",33,"Rio de Janeiro","Sudeste"
"Row3181","Barra do Piraí",33,"Rio de Janeiro","Sudeste"
"Row3182","Barra Mansa",33,"Rio de Janeiro","Sudeste"
"Row3183","Belford Roxo",33,"Rio de Janeiro","Sudeste"
"Row3184","Bom Jardim",33,"Rio de Janeiro","Sudeste"
"Row3185","Bom Jesus do Itabapoana",33,"Rio de Janeiro","Sudeste"
"Row3186","Cabo Frio",33,"Rio de Janeiro","Sudeste"
"Row3187","Cachoeiras de Macacu",33,"Rio de Janeiro","Sudeste"
"Row3188","Cambuci",33,"Rio de Janeiro","Sudeste"
"Row3189","Carapebus",33,"Rio de Janeiro","Sudeste"
"Row3190","Comendador Levy Gasparian",33,"Rio de Janeiro","Sudeste"
"Row3191","Campos dos Goytacazes",33,"Rio de Janeiro","Sudeste"
"Row3192","Cantagalo",33,"Rio de Janeiro","Sudeste"
"Row3193","Cardoso Moreira",33,"Rio de Janeiro","Sudeste"
"Row3194","Carmo",33,"Rio de Janeiro","Sudeste"
"Row3195","Casimiro de Abreu",33,"Rio de Janeiro","Sudeste"
"Row3196","Conceição de Macabu",33,"Rio de Janeiro","Sudeste"
"Row3197","Cordeiro",33,"Rio de Janeiro","Sudeste"
"Row3198","Duas Barras",33,"Rio de Janeiro","Sudeste"
"Row3199","Duque de Caxias",33,"Rio de Janeiro","Sudeste"
"Row3200","Engenheiro Paulo de Frontin",33,"Rio de Janeiro","Sudeste"
"Row3201","Guapimirim",33,"Rio de Janeiro","Sudeste"
"Row3202","Iguaba Grande",33,"Rio de Janeiro","Sudeste"
"Row3203","Itaboraí",33,"Rio de Janeiro","Sudeste"
"Row3204","Itaguaí",33,"Rio de Janeiro","Sudeste"
"Row3205","Italva",33,"Rio de Janeiro","Sudeste"
"Row3206","Itaocara",33,"Rio de Janeiro","Sudeste"
"Row3207","Itaperuna",33,"Rio de Janeiro","Sudeste"
"Row3208","Itatiaia",33,"Rio de Janeiro","Sudeste"
"Row3209","Japeri",33,"Rio de Janeiro","Sudeste"
"Row3210","Laje do Muriaé",33,"Rio de Janeiro","Sudeste"
"Row3211","Macaé",33,"Rio de Janeiro","Sudeste"
"Row3212","Macuco",33,"Rio de Janeiro","Sudeste"
"Row3213","Magé",33,"Rio de Janeiro","Sudeste"
"Row3214","Mangaratiba",33,"Rio de Janeiro","Sudeste"
"Row3215","Maricá",33,"Rio de Janeiro","Sudeste"
"Row3216","Mendes",33,"Rio de Janeiro","Sudeste"
"Row3217","Mesquita",33,"Rio de Janeiro","Sudeste"
"Row3218","Miguel Pereira",33,"Rio de Janeiro","Sudeste"
"Row3219","Miracema",33,"Rio de Janeiro","Sudeste"
"Row3220","Natividade",33,"Rio de Janeiro","Sudeste"
"Row3221","Nilópolis",33,"Rio de Janeiro","Sudeste"
"Row3222","Niterói",33,"Rio de Janeiro","Sudeste"
"Row3223","Nova Friburgo",33,"Rio de Janeiro","Sudeste"
"Row3224","Nova Iguaçu",33,"Rio de Janeiro","Sudeste"
"Row3225","Paracambi",33,"Rio de Janeiro","Sudeste"
"Row3226","Paraíba do Sul",33,"Rio de Janeiro","Sudeste"
"Row3227","Paraty",33,"Rio de Janeiro","Sudeste"
"Row3228","Paty do Alferes",33,"Rio de Janeiro","Sudeste"
"Row3229","Petrópolis",33,"Rio de Janeiro","Sudeste"
"Row3230","Pinheiral",33,"Rio de Janeiro","Sudeste"
"Row3231","Piraí",33,"Rio de Janeiro","Sudeste"
"Row3232","Porciúncula",33,"Rio de Janeiro","Sudeste"
"Row3233","Porto Real",33,"Rio de Janeiro","Sudeste"
"Row3234","Quatis",33,"Rio de Janeiro","Sudeste"
"Row3235","Queimados",33,"Rio de Janeiro","Sudeste"
"Row3236","Quissamã",33,"Rio de Janeiro","Sudeste"
"Row3237","Resende",33,"Rio de Janeiro","Sudeste"
"Row3238","Rio Bonito",33,"Rio de Janeiro","Sudeste"
"Row3239","Rio Claro",33,"Rio de Janeiro","Sudeste"
"Row3240","Rio das Flores",33,"Rio de Janeiro","Sudeste"
"Row3241","Rio das Ostras",33,"Rio de Janeiro","Sudeste"
"Row3242","Rio de Janeiro",33,"Rio de Janeiro","Sudeste"
"Row3243","Santa Maria Madalena",33,"Rio de Janeiro","Sudeste"
"Row3244","Santo Antônio de Pádua",33,"Rio de Janeiro","Sudeste"
"Row3245","São Francisco de Itabapoana",33,"Rio de Janeiro","Sudeste"
"Row3246","São Fidélis",33,"Rio de Janeiro","Sudeste"
"Row3247","São Gonçalo",33,"Rio de Janeiro","Sudeste"
"Row3248","São João da Barra",33,"Rio de Janeiro","Sudeste"
"Row3249","São João de Meriti",33,"Rio de Janeiro","Sudeste"
"Row3250","São José de Ubá",33,"Rio de Janeiro","Sudeste"
"Row3251","São José do Vale do Rio Preto",33,"Rio de Janeiro","Sudeste"
"Row3252","São Pedro da Aldeia",33,"Rio de Janeiro","Sudeste"
"Row3253","São Sebastião do Alto",33,"Rio de Janeiro","Sudeste"
"Row3254","Sapucaia",33,"Rio de Janeiro","Sudeste"
"Row3255","Saquarema",33,"Rio de Janeiro","Sudeste"
"Row3256","Seropédica",33,"Rio de Janeiro","Sudeste"
"Row3257","Silva Jardim",33,"Rio de Janeiro","Sudeste"
"Row3258","Sumidouro",33,"Rio de Janeiro","Sudeste"
"Row3259","Tanguá",33,"Rio de Janeiro","Sudeste"
"Row3260","Teresópolis",33,"Rio de Janeiro","Sudeste"
"Row3261","Trajano de Moraes",33,"Rio de Janeiro","Sudeste"
"Row3262","Três Rios",33,"Rio de Janeiro","Sudeste"
"Row3263","Valença",33,"Rio de Janeiro","Sudeste"
"Row3264","Varre-Sai",33,"Rio de Janeiro","Sudeste"
"Row3265","Vassouras",33,"Rio de Janeiro","Sudeste"
"Row3266","Volta Redonda",33,"Rio de Janeiro","Sudeste"
"Row3267","Adamantina",35,"São Paulo","Sudeste"
"Row3268","Adolfo",35,"São Paulo","Sudeste"
"Row3269","Aguaí",35,"São Paulo","Sudeste"
"Row3270","Águas da Prata",35,"São Paulo","Sudeste"
"Row3271","Águas de Lindóia",35,"São Paulo","Sudeste"
"Row3272","Águas de Santa Bárbara",35,"São Paulo","Sudeste"
"Row3273","Águas de São Pedro",35,"São Paulo","Sudeste"
"Row3274","Agudos",35,"São Paulo","Sudeste"
"Row3275","Alambari",35,"São Paulo","Sudeste"
"Row3276","Alfredo Marcondes",35,"São Paulo","Sudeste"
"Row3277","Altair",35,"São Paulo","Sudeste"
"Row3278","Altinópolis",35,"São Paulo","Sudeste"
"Row3279","Alto Alegre",35,"São Paulo","Sudeste"
"Row3280","Alumínio",35,"São Paulo","Sudeste"
"Row3281","Álvares Florence",35,"São Paulo","Sudeste"
"Row3282","Álvares Machado",35,"São Paulo","Sudeste"
"Row3283","Álvaro de Carvalho",35,"São Paulo","Sudeste"
"Row3284","Alvinlândia",35,"São Paulo","Sudeste"
"Row3285","Americana",35,"São Paulo","Sudeste"
"Row3286","Américo Brasiliense",35,"São Paulo","Sudeste"
"Row3287","Américo de Campos",35,"São Paulo","Sudeste"
"Row3288","Amparo",35,"São Paulo","Sudeste"
"Row3289","Analândia",35,"São Paulo","Sudeste"
"Row3290","Andradina",35,"São Paulo","Sudeste"
"Row3291","Angatuba",35,"São Paulo","Sudeste"
"Row3292","Anhembi",35,"São Paulo","Sudeste"
"Row3293","Anhumas",35,"São Paulo","Sudeste"
"Row3294","Aparecida",35,"São Paulo","Sudeste"
"Row3295","Aparecida d'Oeste",35,"São Paulo","Sudeste"
"Row3296","Apiaí",35,"São Paulo","Sudeste"
"Row3297","Araçariguama",35,"São Paulo","Sudeste"
"Row3298","Araçatuba",35,"São Paulo","Sudeste"
"Row3299","Araçoiaba da Serra",35,"São Paulo","Sudeste"
"Row3300","Aramina",35,"São Paulo","Sudeste"
"Row3301","Arandu",35,"São Paulo","Sudeste"
"Row3302","Arapeí",35,"São Paulo","Sudeste"
"Row3303","Araraquara",35,"São Paulo","Sudeste"
"Row3304","Araras",35,"São Paulo","Sudeste"
"Row3305","Arco-Íris",35,"São Paulo","Sudeste"
"Row3306","Arealva",35,"São Paulo","Sudeste"
"Row3307","Areias",35,"São Paulo","Sudeste"
"Row3308","Areiópolis",35,"São Paulo","Sudeste"
"Row3309","Ariranha",35,"São Paulo","Sudeste"
"Row3310","Artur Nogueira",35,"São Paulo","Sudeste"
"Row3311","Arujá",35,"São Paulo","Sudeste"
"Row3312","Aspásia",35,"São Paulo","Sudeste"
"Row3313","Assis",35,"São Paulo","Sudeste"
"Row3314","Atibaia",35,"São Paulo","Sudeste"
"Row3315","Auriflama",35,"São Paulo","Sudeste"
"Row3316","Avaí",35,"São Paulo","Sudeste"
"Row3317","Avanhandava",35,"São Paulo","Sudeste"
"Row3318","Avaré",35,"São Paulo","Sudeste"
"Row3319","Bady Bassitt",35,"São Paulo","Sudeste"
"Row3320","Balbinos",35,"São Paulo","Sudeste"
"Row3321","Bálsamo",35,"São Paulo","Sudeste"
"Row3322","Bananal",35,"São Paulo","Sudeste"
"Row3323","Barão de Antonina",35,"São Paulo","Sudeste"
"Row3324","Barbosa",35,"São Paulo","Sudeste"
"Row3325","Bariri",35,"São Paulo","Sudeste"
"Row3326","Barra Bonita",35,"São Paulo","Sudeste"
"Row3327","Barra do Chapéu",35,"São Paulo","Sudeste"
"Row3328","Barra do Turvo",35,"São Paulo","Sudeste"
"Row3329","Barretos",35,"São Paulo","Sudeste"
"Row3330","Barrinha",35,"São Paulo","Sudeste"
"Row3331","Barueri",35,"São Paulo","Sudeste"
"Row3332","Bastos",35,"São Paulo","Sudeste"
"Row3333","Batatais",35,"São Paulo","Sudeste"
"Row3334","Bauru",35,"São Paulo","Sudeste"
"Row3335","Bebedouro",35,"São Paulo","Sudeste"
"Row3336","Bento de Abreu",35,"São Paulo","Sudeste"
"Row3337","Bernardino de Campos",35,"São Paulo","Sudeste"
"Row3338","Bertioga",35,"São Paulo","Sudeste"
"Row3339","Bilac",35,"São Paulo","Sudeste"
"Row3340","Birigui",35,"São Paulo","Sudeste"
"Row3341","Biritiba Mirim",35,"São Paulo","Sudeste"
"Row3342","Boa Esperança do Sul",35,"São Paulo","Sudeste"
"Row3343","Bocaina",35,"São Paulo","Sudeste"
"Row3344","Bofete",35,"São Paulo","Sudeste"
"Row3345","Boituva",35,"São Paulo","Sudeste"
"Row3346","Bom Jesus dos Perdões",35,"São Paulo","Sudeste"
"Row3347","Bom Sucesso de Itararé",35,"São Paulo","Sudeste"
"Row3348","Borá",35,"São Paulo","Sudeste"
"Row3349","Boracéia",35,"São Paulo","Sudeste"
"Row3350","Borborema",35,"São Paulo","Sudeste"
"Row3351","Borebi",35,"São Paulo","Sudeste"
"Row3352","Botucatu",35,"São Paulo","Sudeste"
"Row3353","Bragança Paulista",35,"São Paulo","Sudeste"
"Row3354","Braúna",35,"São Paulo","Sudeste"
"Row3355","Brejo Alegre",35,"São Paulo","Sudeste"
"Row3356","Brodowski",35,"São Paulo","Sudeste"
"Row3357","Brotas",35,"São Paulo","Sudeste"
"Row3358","Buri",35,"São Paulo","Sudeste"
"Row3359","Buritama",35,"São Paulo","Sudeste"
"Row3360","Buritizal",35,"São Paulo","Sudeste"
"Row3361","Cabrália Paulista",35,"São Paulo","Sudeste"
"Row3362","Cabreúva",35,"São Paulo","Sudeste"
"Row3363","Caçapava",35,"São Paulo","Sudeste"
"Row3364","Cachoeira Paulista",35,"São Paulo","Sudeste"
"Row3365","Caconde",35,"São Paulo","Sudeste"
"Row3366","Cafelândia",35,"São Paulo","Sudeste"
"Row3367","Caiabu",35,"São Paulo","Sudeste"
"Row3368","Caieiras",35,"São Paulo","Sudeste"
"Row3369","Caiuá",35,"São Paulo","Sudeste"
"Row3370","Cajamar",35,"São Paulo","Sudeste"
"Row3371","Cajati",35,"São Paulo","Sudeste"
"Row3372","Cajobi",35,"São Paulo","Sudeste"
"Row3373","Cajuru",35,"São Paulo","Sudeste"
"Row3374","Campina do Monte Alegre",35,"São Paulo","Sudeste"
"Row3375","Campinas",35,"São Paulo","Sudeste"
"Row3376","Campo Limpo Paulista",35,"São Paulo","Sudeste"
"Row3377","Campos do Jordão",35,"São Paulo","Sudeste"
"Row3378","Campos Novos Paulista",35,"São Paulo","Sudeste"
"Row3379","Cananéia",35,"São Paulo","Sudeste"
"Row3380","Canas",35,"São Paulo","Sudeste"
"Row3381","Cândido Mota",35,"São Paulo","Sudeste"
"Row3382","Cândido Rodrigues",35,"São Paulo","Sudeste"
"Row3383","Canitar",35,"São Paulo","Sudeste"
"Row3384","Capão Bonito",35,"São Paulo","Sudeste"
"Row3385","Capela do Alto",35,"São Paulo","Sudeste"
"Row3386","Capivari",35,"São Paulo","Sudeste"
"Row3387","Caraguatatuba",35,"São Paulo","Sudeste"
"Row3388","Carapicuíba",35,"São Paulo","Sudeste"
"Row3389","Cardoso",35,"São Paulo","Sudeste"
"Row3390","Casa Branca",35,"São Paulo","Sudeste"
"Row3391","Cássia dos Coqueiros",35,"São Paulo","Sudeste"
"Row3392","Castilho",35,"São Paulo","Sudeste"
"Row3393","Catanduva",35,"São Paulo","Sudeste"
"Row3394","Catiguá",35,"São Paulo","Sudeste"
"Row3395","Cedral",35,"São Paulo","Sudeste"
"Row3396","Cerqueira César",35,"São Paulo","Sudeste"
"Row3397","Cerquilho",35,"São Paulo","Sudeste"
"Row3398","Cesário Lange",35,"São Paulo","Sudeste"
"Row3399","Charqueada",35,"São Paulo","Sudeste"
"Row3400","Clementina",35,"São Paulo","Sudeste"
"Row3401","Colina",35,"São Paulo","Sudeste"
"Row3402","Colômbia",35,"São Paulo","Sudeste"
"Row3403","Conchal",35,"São Paulo","Sudeste"
"Row3404","Conchas",35,"São Paulo","Sudeste"
"Row3405","Cordeirópolis",35,"São Paulo","Sudeste"
"Row3406","Coroados",35,"São Paulo","Sudeste"
"Row3407","Coronel Macedo",35,"São Paulo","Sudeste"
"Row3408","Corumbataí",35,"São Paulo","Sudeste"
"Row3409","Cosmópolis",35,"São Paulo","Sudeste"
"Row3410","Cosmorama",35,"São Paulo","Sudeste"
"Row3411","Cotia",35,"São Paulo","Sudeste"
"Row3412","Cravinhos",35,"São Paulo","Sudeste"
"Row3413","Cristais Paulista",35,"São Paulo","Sudeste"
"Row3414","Cruzália",35,"São Paulo","Sudeste"
"Row3415","Cruzeiro",35,"São Paulo","Sudeste"
"Row3416","Cubatão",35,"São Paulo","Sudeste"
"Row3417","Cunha",35,"São Paulo","Sudeste"
"Row3418","Descalvado",35,"São Paulo","Sudeste"
"Row3419","Diadema",35,"São Paulo","Sudeste"
"Row3420","Dirce Reis",35,"São Paulo","Sudeste"
"Row3421","Divinolândia",35,"São Paulo","Sudeste"
"Row3422","Dobrada",35,"São Paulo","Sudeste"
"Row3423","Dois Córregos",35,"São Paulo","Sudeste"
